Shortest Distance to Surfaces Surfaces=Surfaces 1,Intensity Sum Ch=2 Img=2,Channel,Image,ID,Surpass Object,Surpass Object Data ID
-13.9,8.62e4,2,Image 2,117469,All AuNP,200001
-8.44,3.57e4,2,Image 2,117470,All AuNP,200001
-7.1,6.14e4,2,Image 2,117471,All AuNP,200001
-17.6,1.90e5,2,Image 2,117472,All AuNP,200001
-18,8.38e4,2,Image 2,117473,All AuNP,200001
-17.4,6.96e4,2,Image 2,117474,All AuNP,200001
-2.34,6.80e4,2,Image 2,117475,All AuNP,200001
-28.1,3.82e4,2,Image 2,117476,All AuNP,200001
-9.83,3.90e4,2,Image 2,117477,All AuNP,200001
-15.3,5.32e4,2,Image 2,117478,All AuNP,200001
-4.92,1.15e5,2,Image 2,117479,All AuNP,200001
-5.5,5.60e4,2,Image 2,117480,All AuNP,200001
-7.92,5.52e4,2,Image 2,117481,All AuNP,200001
-5.3,8.14e4,2,Image 2,117482,All AuNP,200001
-17.1,6.98e4,2,Image 2,117483,All AuNP,200001
-0.991,1.51e5,2,Image 2,117484,All AuNP,200001
-8.99,1.15e5,2,Image 2,117485,All AuNP,200001
-6.91,3.27e5,2,Image 2,117486,All AuNP,200001
-6.28,6.22e4,2,Image 2,117487,All AuNP,200001
-4.27,6.56e4,2,Image 2,117488,All AuNP,200001
-7.92,1.72e5,2,Image 2,117489,All AuNP,200001
-17,3.38e5,2,Image 2,117490,All AuNP,200001
-11.9,3.77e4,2,Image 2,117491,All AuNP,200001
-9.15,4.02e4,2,Image 2,117492,All AuNP,200001
-0.291,4.57e4,2,Image 2,117493,All AuNP,200001
-13.2,4.03e4,2,Image 2,117494,All AuNP,200001
-6.8,5.57e4,2,Image 2,117495,All AuNP,200001
-5.22,5.63e4,2,Image 2,117496,All AuNP,200001
-8.4,9.06e4,2,Image 2,117497,All AuNP,200001
-1.19,4.25e4,2,Image 2,117498,All AuNP,200001
-7.37,1.90e5,2,Image 2,117499,All AuNP,200001
-5.1,3.75e4,2,Image 2,117500,All AuNP,200001
-10.9,4.51e4,2,Image 2,117501,All AuNP,200001
-6.37,4.06e4,2,Image 2,117502,All AuNP,200001
-19.1,7.48e4,2,Image 2,117503,All AuNP,200001
-31.9,1.24e5,2,Image 2,117504,All AuNP,200001
-11.1,1.04e5,2,Image 2,117505,All AuNP,200001
-22.7,6.50e4,2,Image 2,117506,All AuNP,200001
-17.9,3.65e4,2,Image 2,117507,All AuNP,200001
-1.71,3.71e4,2,Image 2,117508,All AuNP,200001
-19.1,6.86e4,2,Image 2,117509,All AuNP,200001
-19.2,1.12e5,2,Image 2,117510,All AuNP,200001
-17.6,4.06e4,2,Image 2,117511,All AuNP,200001
-1.53,4.23e4,2,Image 2,117512,All AuNP,200001
-6.9,7.76e5,2,Image 2,117513,All AuNP,200001
-16.5,3.12e4,2,Image 2,117514,All AuNP,200001
-9.25,4.36e4,2,Image 2,117515,All AuNP,200001
-10.6,7.99e4,2,Image 2,117516,All AuNP,200001
-1.29,9.14e4,2,Image 2,117517,All AuNP,200001
-8.45,3.32e4,2,Image 2,117518,All AuNP,200001
-5.04,4.70e4,2,Image 2,117519,All AuNP,200001
-9.82,6.31e4,2,Image 2,117520,All AuNP,200001
-5.89,5.90e4,2,Image 2,117521,All AuNP,200001
-6.48,2.09e5,2,Image 2,117522,All AuNP,200001
-11.4,3.97e4,2,Image 2,117523,All AuNP,200001
-16.9,4.70e4,2,Image 2,117524,All AuNP,200001
-21.1,4.25e4,2,Image 2,117525,All AuNP,200001
-7.56,3.86e4,2,Image 2,117526,All AuNP,200001
-5.13,7.14e4,2,Image 2,117527,All AuNP,200001
-6.97,4.59e4,2,Image 2,117528,All AuNP,200001
-0.277,1.58e5,2,Image 2,117529,All AuNP,200001
-5.3,5.18e5,2,Image 2,117530,All AuNP,200001
-23.7,5.80e4,2,Image 2,117531,All AuNP,200001
-0.929,3.86e4,2,Image 2,117532,All AuNP,200001
-8.16,4.77e4,2,Image 2,117533,All AuNP,200001
-2.13,4.85e5,2,Image 2,117534,All AuNP,200001
-4.24,3.19e5,2,Image 2,117535,All AuNP,200001
-18.9,2.28e5,2,Image 2,117536,All AuNP,200001
-2.88,3.84e4,2,Image 2,117537,All AuNP,200001
-0.89,4.01e4,2,Image 2,117538,All AuNP,200001
-1.38,7.50e4,2,Image 2,117539,All AuNP,200001
-9.14,1.33e5,2,Image 2,117540,All AuNP,200001
0.344,3.43e4,2,Image 2,117541,All AuNP,200001
-3.32,4.10e4,2,Image 2,117542,All AuNP,200001
-15,1.19e5,2,Image 2,117543,All AuNP,200001
-4.74,7.67e4,2,Image 2,117544,All AuNP,200001
-2.82,1.38e5,2,Image 2,117545,All AuNP,200001
-4.09,9.21e4,2,Image 2,117546,All AuNP,200001
-6.46,3.71e4,2,Image 2,117547,All AuNP,200001
-17.4,6.19e4,2,Image 2,117548,All AuNP,200001
-1.96,4.70e4,2,Image 2,117549,All AuNP,200001
-5.61,6.73e4,2,Image 2,117550,All AuNP,200001
-1,6.71e4,2,Image 2,117551,All AuNP,200001
-7.97,8.93e4,2,Image 2,117552,All AuNP,200001
0.477,4.95e4,2,Image 2,117553,All AuNP,200001
-12.3,1.43e5,2,Image 2,117554,All AuNP,200001
-11.8,3.54e5,2,Image 2,117555,All AuNP,200001
-6.23,1.81e5,2,Image 2,117556,All AuNP,200001
-2.95,3.80e4,2,Image 2,117557,All AuNP,200001
-10.9,5.74e4,2,Image 2,117558,All AuNP,200001
-14.8,5.31e4,2,Image 2,117559,All AuNP,200001
-2.93,8.68e4,2,Image 2,117560,All AuNP,200001
-18.3,1.04e5,2,Image 2,117561,All AuNP,200001
-10.3,1.51e5,2,Image 2,117562,All AuNP,200001
-5.92,9.57e4,2,Image 2,117563,All AuNP,200001
-8.53,4.15e4,2,Image 2,117564,All AuNP,200001
-5.94,8.39e4,2,Image 2,117565,All AuNP,200001
-10.7,8.98e4,2,Image 2,117566,All AuNP,200001
-18.3,1.80e5,2,Image 2,117567,All AuNP,200001
-7.6,5.59e4,2,Image 2,117568,All AuNP,200001
-4.49,5.50e4,2,Image 2,117569,All AuNP,200001
-4.27,6.62e4,2,Image 2,117570,All AuNP,200001
-0.586,1.43e5,2,Image 2,117571,All AuNP,200001
-32.3,1.34e5,2,Image 2,117572,All AuNP,200001
-16.9,1.69e5,2,Image 2,117573,All AuNP,200001
-8.92,9.55e4,2,Image 2,117574,All AuNP,200001
-18.5,1.34e5,2,Image 2,117575,All AuNP,200001
-10.4,8.86e4,2,Image 2,117576,All AuNP,200001
-9.94,1.35e5,2,Image 2,117577,All AuNP,200001
-14.1,9.31e4,2,Image 2,117578,All AuNP,200001
-0.41,4.15e4,2,Image 2,117579,All AuNP,200001
-16.3,8.64e4,2,Image 2,117580,All AuNP,200001
-11,2.56e5,2,Image 2,117581,All AuNP,200001
-20.8,6.05e4,2,Image 2,117582,All AuNP,200001
-25.6,4.32e4,2,Image 2,117583,All AuNP,200001
-10.4,1.21e5,2,Image 2,117584,All AuNP,200001
-3.42,3.36e4,2,Image 2,117585,All AuNP,200001
-10.3,6.57e4,2,Image 2,117586,All AuNP,200001
-14,5.56e4,2,Image 2,117587,All AuNP,200001
-3.86,4.77e4,2,Image 2,117588,All AuNP,200001
-20,3.98e4,2,Image 2,117589,All AuNP,200001
-17.9,4.62e4,2,Image 2,117590,All AuNP,200001
-19.4,7.88e4,2,Image 2,117591,All AuNP,200001
-13.8,1.90e5,2,Image 2,117592,All AuNP,200001
-5.65,5.16e4,2,Image 2,117593,All AuNP,200001
-7.51,3.51e4,2,Image 2,117594,All AuNP,200001
-8.76,4.17e4,2,Image 2,117595,All AuNP,200001
-5.4,1.09e5,2,Image 2,117596,All AuNP,200001
-16.4,1.35e5,2,Image 2,117597,All AuNP,200001
-15.3,1.06e5,2,Image 2,117598,All AuNP,200001
-21.8,1.01e5,2,Image 2,117599,All AuNP,200001
-12.2,4.60e4,2,Image 2,117600,All AuNP,200001
-9.84,3.44e4,2,Image 2,117601,All AuNP,200001
-25.7,3.80e4,2,Image 2,117602,All AuNP,200001
-16.5,6.07e4,2,Image 2,117603,All AuNP,200001
-13,7.00e4,2,Image 2,117604,All AuNP,200001
-22,4.07e4,2,Image 2,117605,All AuNP,200001
-16.1,5.45e4,2,Image 2,117606,All AuNP,200001
-10.3,9.79e4,2,Image 2,117607,All AuNP,200001
-16.1,8.20e4,2,Image 2,117608,All AuNP,200001
-9.97,9.80e4,2,Image 2,117609,All AuNP,200001
-14.4,9.13e4,2,Image 2,117610,All AuNP,200001
-21.8,4.73e4,2,Image 2,117611,All AuNP,200001
-5.7,4.05e4,2,Image 2,117612,All AuNP,200001
-14.4,3.61e4,2,Image 2,117613,All AuNP,200001
-9.58,5.93e5,2,Image 2,117614,All AuNP,200001
-10.8,4.25e5,2,Image 2,117615,All AuNP,200001
-7.1,2.82e5,2,Image 2,117616,All AuNP,200001
-7.24,1.39e5,2,Image 2,117617,All AuNP,200001
-0.522,4.76e5,2,Image 2,117618,All AuNP,200001
-11,8.52e4,2,Image 2,117619,All AuNP,200001
-1.19,6.86e4,2,Image 2,117620,All AuNP,200001
-1.75,4.86e5,2,Image 2,117621,All AuNP,200001
-14.7,5.05e4,2,Image 2,117622,All AuNP,200001
-9.46,1.70e5,2,Image 2,117623,All AuNP,200001
-7.44,6.04e5,2,Image 2,117624,All AuNP,200001
-14.7,1.00e5,2,Image 2,117625,All AuNP,200001
0.315,1.79e5,2,Image 2,117626,All AuNP,200001
-4.91,3.75e4,2,Image 2,117627,All AuNP,200001
-21.4,6.81e4,2,Image 2,117628,All AuNP,200001
-16.4,4.01e4,2,Image 2,117629,All AuNP,200001
-0.179,4.90e4,2,Image 2,117630,All AuNP,200001
-7.5,2.56e5,2,Image 2,117631,All AuNP,200001
-10,2.12e5,2,Image 2,117632,All AuNP,200001
-5.08,1.65e5,2,Image 2,117633,All AuNP,200001
-24.4,6.43e4,2,Image 2,117634,All AuNP,200001
-11.3,2.42e5,2,Image 2,117635,All AuNP,200001
-9.51,3.50e5,2,Image 2,117636,All AuNP,200001
-13.8,1.10e5,2,Image 2,117637,All AuNP,200001
-18.3,2.89e5,2,Image 2,117638,All AuNP,200001
-25.5,1.02e5,2,Image 2,117639,All AuNP,200001
-13.2,8.95e5,2,Image 2,117640,All AuNP,200001
-5.44,4.60e5,2,Image 2,117641,All AuNP,200001
-4.7,1.84e5,2,Image 2,117642,All AuNP,200001
-3.89,3.94e4,2,Image 2,117643,All AuNP,200001
-7.16,1.00e5,2,Image 2,117644,All AuNP,200001
-12.6,2.23e5,2,Image 2,117645,All AuNP,200001
-35,7.37e4,2,Image 2,117646,All AuNP,200001
-7.49,4.20e4,2,Image 2,117647,All AuNP,200001
-2.71,2.24e5,2,Image 2,117648,All AuNP,200001
-6.02,3.14e5,2,Image 2,117649,All AuNP,200001
-10.2,8.58e4,2,Image 2,117650,All AuNP,200001
-13,9.90e4,2,Image 2,117651,All AuNP,200001
-7.34,2.53e5,2,Image 2,117652,All AuNP,200001
-12.2,1.34e5,2,Image 2,117653,All AuNP,200001
-6.05,6.64e4,2,Image 2,117654,All AuNP,200001
-1.09,1.15e5,2,Image 2,117655,All AuNP,200001
-8.03,6.98e4,2,Image 2,117656,All AuNP,200001
-17,4.06e5,2,Image 2,117657,All AuNP,200001
-6.95,2.18e5,2,Image 2,117658,All AuNP,200001
-1.09,1.69e5,2,Image 2,117659,All AuNP,200001
-9.04,5.91e5,2,Image 2,117660,All AuNP,200001
0.101,1.75e5,2,Image 2,117661,All AuNP,200001
-2.85,8.70e4,2,Image 2,117662,All AuNP,200001
-7.05,1.86e5,2,Image 2,117663,All AuNP,200001
-8.04,4.90e4,2,Image 2,117664,All AuNP,200001
-6.07,2.68e5,2,Image 2,117665,All AuNP,200001
-3.17,1.21e5,2,Image 2,117666,All AuNP,200001
-6.17,6.45e5,2,Image 2,117667,All AuNP,200001
-7.88,8.53e5,2,Image 2,117668,All AuNP,200001
-6.44,1.15e5,2,Image 2,117669,All AuNP,200001
-3.65,4.64e4,2,Image 2,117670,All AuNP,200001
-6.6,3.89e5,2,Image 2,117671,All AuNP,200001
-14.1,1.93e5,2,Image 2,117672,All AuNP,200001
-1.9,2.22e5,2,Image 2,117673,All AuNP,200001
-14.4,1.61e5,2,Image 2,117674,All AuNP,200001
-17,8.40e4,2,Image 2,117675,All AuNP,200001
-3.82,8.68e4,2,Image 2,117676,All AuNP,200001
-3.04,1.63e5,2,Image 2,117677,All AuNP,200001
-17.8,9.95e4,2,Image 2,117678,All AuNP,200001
-7.47,3.56e4,2,Image 2,117679,All AuNP,200001
-2.47,7.30e4,2,Image 2,117680,All AuNP,200001
-1.01,1.14e5,2,Image 2,117681,All AuNP,200001
-8.88,9.68e4,2,Image 2,117682,All AuNP,200001
-4.68,5.96e4,2,Image 2,117683,All AuNP,200001
-3.35,1.26e5,2,Image 2,117684,All AuNP,200001
-1.36,6.39e4,2,Image 2,117685,All AuNP,200001
-13.9,6.74e4,2,Image 2,117686,All AuNP,200001
-17.1,8.77e4,2,Image 2,117687,All AuNP,200001
-9.41,4.20e4,2,Image 2,117688,All AuNP,200001
-7.89,9.98e4,2,Image 2,117689,All AuNP,200001
0.114,4.18e4,2,Image 2,117690,All AuNP,200001
-0.14,4.54e4,2,Image 2,117691,All AuNP,200001
-4.95,1.65e5,2,Image 2,117692,All AuNP,200001
-12.9,8.41e4,2,Image 2,117693,All AuNP,200001
-11.1,5.54e4,2,Image 2,117694,All AuNP,200001
-2.71,8.98e4,2,Image 2,117695,All AuNP,200001
-0.306,1.46e5,2,Image 2,117696,All AuNP,200001
-8.25,1.25e5,2,Image 2,117697,All AuNP,200001
-8.39,3.20e5,2,Image 2,117698,All AuNP,200001
-16,4.48e4,2,Image 2,117699,All AuNP,200001
-1.33,1.26e5,2,Image 2,117700,All AuNP,200001
-15.9,1.03e5,2,Image 2,117701,All AuNP,200001
-7.81,3.95e4,2,Image 2,117702,All AuNP,200001
-7.28,5.20e4,2,Image 2,117703,All AuNP,200001
-10.3,9.87e4,2,Image 2,117704,All AuNP,200001
-24.3,3.67e4,2,Image 2,117705,All AuNP,200001
-17.5,2.51e5,2,Image 2,117706,All AuNP,200001
-2.44,7.17e5,2,Image 2,117707,All AuNP,200001
-11.7,3.72e5,2,Image 2,117708,All AuNP,200001
-18.4,5.10e4,2,Image 2,117709,All AuNP,200001
-10.9,7.14e4,2,Image 2,117710,All AuNP,200001
-13.2,1.94e5,2,Image 2,117711,All AuNP,200001
-18.6,5.29e4,2,Image 2,117712,All AuNP,200001
-17.6,3.67e4,2,Image 2,117713,All AuNP,200001
-7.76,4.46e5,2,Image 2,117714,All AuNP,200001
-20.4,4.82e4,2,Image 2,117715,All AuNP,200001
-5.12,3.03e5,2,Image 2,117716,All AuNP,200001
-3.47,5.29e5,2,Image 2,117717,All AuNP,200001
-8.06,3.31e5,2,Image 2,117718,All AuNP,200001
-9.7,7.45e5,2,Image 2,117719,All AuNP,200001
-5.29,7.11e4,2,Image 2,117720,All AuNP,200001
-3.71,4.91e5,2,Image 2,117721,All AuNP,200001
-4.43,1.74e5,2,Image 2,117722,All AuNP,200001
-4.22,8.30e5,2,Image 2,117723,All AuNP,200001
-3.89,2.46e5,2,Image 2,117724,All AuNP,200001
-16.7,8.35e5,2,Image 2,117725,All AuNP,200001
-1.25,7.21e4,2,Image 2,117726,All AuNP,200001
-10.2,4.56e5,2,Image 2,117727,All AuNP,200001
-9.81,7.02e4,2,Image 2,117728,All AuNP,200001
-20.8,1.59e5,2,Image 2,117729,All AuNP,200001
-15.8,9.22e4,2,Image 2,117730,All AuNP,200001
-10.4,4.08e5,2,Image 2,117731,All AuNP,200001
-3.93,2.69e5,2,Image 2,117732,All AuNP,200001
-6.43,4.74e5,2,Image 2,117733,All AuNP,200001
-4.89,6.26e4,2,Image 2,117734,All AuNP,200001
-7.07,7.08e5,2,Image 2,117735,All AuNP,200001
-16,4.24e4,2,Image 2,117736,All AuNP,200001
-2.77,1.59e5,2,Image 2,117737,All AuNP,200001
-1.92,5.74e4,2,Image 2,117738,All AuNP,200001
-1.91,4.04e5,2,Image 2,117739,All AuNP,200001
-7.36,9.78e4,2,Image 2,117740,All AuNP,200001
-11.9,3.29e4,2,Image 2,117741,All AuNP,200001
-7.99,1.77e5,2,Image 2,117742,All AuNP,200001
-8.06,2.67e5,2,Image 2,117743,All AuNP,200001
-13,3.27e5,2,Image 2,117744,All AuNP,200001
-1.13,4.34e4,2,Image 2,117745,All AuNP,200001
-0.658,1.36e5,2,Image 2,117746,All AuNP,200001
-5.71,2.27e5,2,Image 2,117747,All AuNP,200001
-11.3,3.70e5,2,Image 2,117748,All AuNP,200001
-7.15,3.70e4,2,Image 2,117749,All AuNP,200001
-9.79,4.24e5,2,Image 2,117750,All AuNP,200001
-6.48,4.33e5,2,Image 2,117751,All AuNP,200001
-20.7,1.66e5,2,Image 2,117752,All AuNP,200001
-11.1,4.90e4,2,Image 2,117753,All AuNP,200001
-14.2,1.70e5,2,Image 2,117754,All AuNP,200001
-19.5,3.84e4,2,Image 2,117755,All AuNP,200001
-7.95,4.69e4,2,Image 2,117756,All AuNP,200001
-3.73,7.95e5,2,Image 2,117757,All AuNP,200001
-20.3,1.41e5,2,Image 2,117758,All AuNP,200001
-8.72,5.38e5,2,Image 2,117759,All AuNP,200001
-3.56,9.87e5,2,Image 2,117760,All AuNP,200001
-9.95,2.83e5,2,Image 2,117761,All AuNP,200001
-1.87,1.94e5,2,Image 2,117762,All AuNP,200001
-9.68,3.48e4,2,Image 2,117763,All AuNP,200001
-3.69,3.75e4,2,Image 2,117764,All AuNP,200001
-12.4,2.28e5,2,Image 2,117765,All AuNP,200001
-13.2,4.31e5,2,Image 2,117766,All AuNP,200001
-14.5,1.56e5,2,Image 2,117767,All AuNP,200001
-0.46,7.82e4,2,Image 2,117768,All AuNP,200001
-1.81,6.54e5,2,Image 2,117769,All AuNP,200001
-7.21,4.97e5,2,Image 2,117770,All AuNP,200001
-5.97,6.68e4,2,Image 2,117771,All AuNP,200001
-4.28,2.11e5,2,Image 2,117772,All AuNP,200001
-2.72,7.15e4,2,Image 2,117773,All AuNP,200001
-6.63,4.24e5,2,Image 2,117774,All AuNP,200001
-11.1,1.45e5,2,Image 2,117775,All AuNP,200001
-1.22,8.40e4,2,Image 2,117776,All AuNP,200001
-4.22,3.09e5,2,Image 2,117777,All AuNP,200001
-4.91,2.32e5,2,Image 2,117778,All AuNP,200001
-1.71,3.47e5,2,Image 2,117779,All AuNP,200001
-5.63,6.19e5,2,Image 2,117780,All AuNP,200001
-0.795,3.33e4,2,Image 2,117781,All AuNP,200001
-4.81,1.20e6,2,Image 2,117782,All AuNP,200001
-2.04,4.47e5,2,Image 2,117783,All AuNP,200001
-7.03,9.37e4,2,Image 2,117784,All AuNP,200001
-10.2,5.92e5,2,Image 2,117785,All AuNP,200001
-2.36,5.96e4,2,Image 2,117786,All AuNP,200001
-1.18,1.36e5,2,Image 2,117787,All AuNP,200001
1.2,1.50e5,2,Image 2,117788,All AuNP,200001
-9.18,8.03e4,2,Image 2,117789,All AuNP,200001
-13.5,9.07e4,2,Image 2,117790,All AuNP,200001
-0.142,3.29e4,2,Image 2,117791,All AuNP,200001
-29.8,1.02e5,2,Image 2,117792,All AuNP,200001
-0.969,3.83e5,2,Image 2,117793,All AuNP,200001
-10.6,1.20e5,2,Image 2,117794,All AuNP,200001
-17.9,2.10e5,2,Image 2,117795,All AuNP,200001
-17.6,2.30e5,2,Image 2,117796,All AuNP,200001
-11,2.59e5,2,Image 2,117797,All AuNP,200001
-2.35,5.79e4,2,Image 2,117798,All AuNP,200001
-4.06,6.82e5,2,Image 2,117799,All AuNP,200001
-2.2,4.28e4,2,Image 2,117800,All AuNP,200001
-3.75,1.45e5,2,Image 2,117801,All AuNP,200001
-16.8,7.23e4,2,Image 2,117802,All AuNP,200001
-2.86,1.07e5,2,Image 2,117803,All AuNP,200001
-6,6.85e4,2,Image 2,117804,All AuNP,200001
-7.82,8.06e4,2,Image 2,117805,All AuNP,200001
-6.39,6.53e4,2,Image 2,117806,All AuNP,200001
-2.17,4.16e5,2,Image 2,117807,All AuNP,200001
-9.5,5.67e4,2,Image 2,117808,All AuNP,200001
-24.7,6.56e4,2,Image 2,117809,All AuNP,200001
-5.55,1.02e5,2,Image 2,117810,All AuNP,200001
-1.17,1.71e5,2,Image 2,117811,All AuNP,200001
-7.48,8.28e4,2,Image 2,117812,All AuNP,200001
-17.2,5.17e4,2,Image 2,117813,All AuNP,200001
-27.8,4.65e4,2,Image 2,117814,All AuNP,200001
-32.4,6.44e4,2,Image 2,117815,All AuNP,200001
-22,2.02e5,2,Image 2,117816,All AuNP,200001
-36.7,6.13e4,2,Image 2,117817,All AuNP,200001
-32.9,2.09e6,2,Image 2,117818,All AuNP,200001
-21.8,5.64e4,2,Image 2,117819,All AuNP,200001
-7.02,1.68e5,2,Image 2,117820,All AuNP,200001
-17.6,8.77e4,2,Image 2,117821,All AuNP,200001
-29.7,1.66e5,2,Image 2,117822,All AuNP,200001
-24.1,3.64e4,2,Image 2,117823,All AuNP,200001
-0.337,1.33e5,2,Image 2,117824,All AuNP,200001
-5.19,7.26e4,2,Image 2,117825,All AuNP,200001
-1.26,3.58e5,2,Image 2,117826,All AuNP,200001
-23.4,1.07e5,2,Image 2,117827,All AuNP,200001
-22.3,3.40e5,2,Image 2,117828,All AuNP,200001
-21.7,2.43e5,2,Image 2,117829,All AuNP,200001
-33.4,7.39e4,2,Image 2,117830,All AuNP,200001
-24.3,1.43e5,2,Image 2,117831,All AuNP,200001
-7.56,4.84e4,2,Image 2,117832,All AuNP,200001
-40.9,5.36e4,2,Image 2,117833,All AuNP,200001
-35.1,6.22e4,2,Image 2,117834,All AuNP,200001
-5.79,1.27e5,2,Image 2,117835,All AuNP,200001
-9.94,9.84e4,2,Image 2,117836,All AuNP,200001
-19.4,4.49e4,2,Image 2,117837,All AuNP,200001
-3.33,6.69e4,2,Image 2,117838,All AuNP,200001
-16.3,8.75e4,2,Image 2,117839,All AuNP,200001
-6.09,1.24e5,2,Image 2,117840,All AuNP,200001
-51.5,5.90e4,2,Image 2,117841,All AuNP,200001
-24.9,4.58e4,2,Image 2,117842,All AuNP,200001
-17.3,1.08e5,2,Image 2,117843,All AuNP,200001
-26.7,5.58e4,2,Image 2,117844,All AuNP,200001
-22.3,5.33e4,2,Image 2,117845,All AuNP,200001
-18.5,5.05e4,2,Image 2,117846,All AuNP,200001
-23.7,3.87e4,2,Image 2,117847,All AuNP,200001
-19.2,6.25e4,2,Image 2,117848,All AuNP,200001
-22.9,4.29e4,2,Image 2,117849,All AuNP,200001
-30,9.57e4,2,Image 2,117850,All AuNP,200001
-24.7,7.77e4,2,Image 2,117851,All AuNP,200001
-20.9,7.78e4,2,Image 2,117852,All AuNP,200001
-12.9,7.03e4,2,Image 2,117853,All AuNP,200001
-12.9,5.01e4,2,Image 2,117854,All AuNP,200001
-13.7,4.07e4,2,Image 2,117855,All AuNP,200001
-30.4,4.00e4,2,Image 2,117856,All AuNP,200001
-32.7,8.31e4,2,Image 2,117857,All AuNP,200001
1,3.82e4,2,Image 2,117858,All AuNP,200001
-11.8,2.44e5,2,Image 2,117859,All AuNP,200001
-2.75,5.28e4,2,Image 2,117860,All AuNP,200001
-26.4,6.06e4,2,Image 2,117861,All AuNP,200001
-0.826,4.37e4,2,Image 2,117862,All AuNP,200001
-13.8,6.74e4,2,Image 2,117863,All AuNP,200001
-9.74,6.75e4,2,Image 2,117864,All AuNP,200001
-13,6.37e4,2,Image 2,117865,All AuNP,200001
2.91,1.71e5,2,Image 2,117866,All AuNP,200001
4.81,4.82e4,2,Image 2,117867,All AuNP,200001
1.71,5.22e4,2,Image 2,117868,All AuNP,200001
-25.1,1.18e5,2,Image 2,117869,All AuNP,200001
-34.8,9.89e4,2,Image 2,117870,All AuNP,200001
-18.4,1.61e5,2,Image 2,117871,All AuNP,200001
-6.39,4.31e5,2,Image 2,117872,All AuNP,200001
-16.5,8.62e4,2,Image 2,117873,All AuNP,200001
-29.6,5.34e4,2,Image 2,117874,All AuNP,200001
-2.73,3.93e4,2,Image 2,117875,All AuNP,200001
-4.6,7.17e4,2,Image 2,117876,All AuNP,200001
-16,9.35e4,2,Image 2,117877,All AuNP,200001
-15.2,7.24e4,2,Image 2,117878,All AuNP,200001
-31,2.50e5,2,Image 2,117879,All AuNP,200001
-3.49,4.18e4,2,Image 2,117880,All AuNP,200001
-17.5,5.17e4,2,Image 2,117881,All AuNP,200001
-25,2.29e5,2,Image 2,117882,All AuNP,200001
0.641,4.31e4,2,Image 2,117883,All AuNP,200001
-22.3,1.73e5,2,Image 2,117884,All AuNP,200001
13.3,4.73e4,2,Image 2,117885,All AuNP,200001
-32,1.25e5,2,Image 2,117886,All AuNP,200001
-14,3.55e4,2,Image 2,117887,All AuNP,200001
-12.8,4.03e4,2,Image 2,117888,All AuNP,200001
-0.686,4.75e4,2,Image 2,117889,All AuNP,200001
-1.19,1.25e5,2,Image 2,117890,All AuNP,200001
-19.6,9.09e4,2,Image 2,117891,All AuNP,200001
-4.98,9.75e4,2,Image 2,117892,All AuNP,200001
-6.66,3.57e4,2,Image 2,117893,All AuNP,200001
-10.7,4.73e4,2,Image 2,117894,All AuNP,200001
-13.5,3.91e4,2,Image 2,117895,All AuNP,200001
-12.6,3.53e4,2,Image 2,117896,All AuNP,200001
-3.17,2.01e5,2,Image 2,117897,All AuNP,200001
2.77,3.94e4,2,Image 2,117898,All AuNP,200001
-5.19,3.57e4,2,Image 2,117899,All AuNP,200001
-9.19,1.80e5,2,Image 2,117900,All AuNP,200001
-16.5,4.49e4,2,Image 2,117901,All AuNP,200001
-10.9,3.77e4,2,Image 2,117902,All AuNP,200001
0.42,3.30e4,2,Image 2,117903,All AuNP,200001
-8.78,3.87e4,2,Image 2,117904,All AuNP,200001
-26.7,2.08e5,2,Image 2,117905,All AuNP,200001
-9.4,4.79e4,2,Image 2,117906,All AuNP,200001
-34.4,3.70e4,2,Image 2,117907,All AuNP,200001
-13.9,4.70e4,2,Image 2,117908,All AuNP,200001
-7.82,4.91e4,2,Image 2,117909,All AuNP,200001
-7.81,3.86e4,2,Image 2,117910,All AuNP,200001
-20.8,5.75e4,2,Image 2,117911,All AuNP,200001
-17.6,3.46e4,2,Image 2,117912,All AuNP,200001
-1.82,3.69e4,2,Image 2,117913,All AuNP,200001
-6.69,4.37e4,2,Image 2,117914,All AuNP,200001
-6.44,3.98e4,2,Image 2,117915,All AuNP,200001
-10.6,4.04e4,2,Image 2,117916,All AuNP,200001
-4.41,5.98e4,2,Image 2,117917,All AuNP,200001
-14,4.65e4,2,Image 2,117918,All AuNP,200001
-9.14,5.04e4,2,Image 2,117919,All AuNP,200001
-10.2,6.21e4,2,Image 2,117920,All AuNP,200001
1.28,4.23e4,2,Image 2,117921,All AuNP,200001
-10.2,4.84e4,2,Image 2,117922,All AuNP,200001
-9.33,3.76e4,2,Image 2,117923,All AuNP,200001
-11.7,4.85e4,2,Image 2,117924,All AuNP,200001
-5.26,4.79e4,2,Image 2,117925,All AuNP,200001
-8.59,6.42e4,2,Image 2,117926,All AuNP,200001
-8.71,4.64e4,2,Image 2,117927,All AuNP,200001
-13.6,3.00e5,2,Image 2,117928,All AuNP,200001
-15,5.77e4,2,Image 2,117929,All AuNP,200001
-15.8,3.69e4,2,Image 2,117930,All AuNP,200001
-10,6.37e4,2,Image 2,117931,All AuNP,200001
-13,4.99e4,2,Image 2,117932,All AuNP,200001
-25,9.70e4,2,Image 2,117933,All AuNP,200001
-20.2,3.59e4,2,Image 2,117934,All AuNP,200001
-5.81,8.00e4,2,Image 2,117935,All AuNP,200001
